2025-07-08 08:01:42,351 - INFO - Iniciando análise do arquivo: script.lens
2025-07-08 08:01:42,351 - INFO - Código carregado com sucesso.
2025-07-08 08:01:42,391 - INFO - Tokens analisados com sucesso. Imprimindo tokens:
2025-07-08 08:01:42,592 - INFO - AST gerada com sucesso.
2025-07-08 08:01:42,593 - INFO - Arquivo 'ast.dot' salvo com sucesso.
2025-07-08 08:01:44,374 - INFO - Imagem 'ast.png' gerada com sucesso.
2025-07-08 08:01:44,375 - INFO - Iniciando análise semântica.
2025-07-08 08:01:44,375 - INFO - [Semântico] Declarada variável 'idade' do tipo 'int'.
2025-07-08 08:01:44,375 - INFO - [Semântico] Declarada variável 'altura' do tipo 'int'.
2025-07-08 08:01:44,375 - INFO - [Semântico] Declarada variável 'nome' do tipo 'String'.
2025-07-08 08:01:44,375 - INFO - [Semântico] Declarada variável 'contador' do tipo 'int'.
2025-07-08 08:01:44,375 - INFO - [Semântico] Declarada variável 'peso' do tipo 'int'.
2025-07-08 08:01:44,375 - INFO - [Semântico] Declarada variável 'sobrenome' do tipo 'String'.
2025-07-08 08:01:44,375 - INFO - [Semântico] Atribuição para variável 'contador'.
2025-07-08 08:01:44,376 - INFO - [Semântico] Atribuição para variável 'peso'.
2025-07-08 08:01:44,376 - INFO - [Semântico] Atribuição para variável 'sobrenome'.
2025-07-08 08:01:44,376 - INFO - [Semântico] Atribuição para variável 'idade'.
2025-07-08 08:01:44,376 - INFO - [Semântico] Atribuição para variável 'altura'.
2025-07-08 08:01:44,376 - INFO - [Semântico] Atribuição para variável 'contador'.
2025-07-08 08:01:44,376 - INFO - [Semântico] Atribuição para variável 'peso'.
2025-07-08 08:01:44,376 - INFO - [Semântico] Declarada variável 'a' do tipo 'int'.
2025-07-08 08:01:44,376 - INFO - [Semântico] Declarada variável 'b' do tipo 'int'.
2025-07-08 08:01:44,376 - INFO - [Semântico] Declarada variável 'soma' do tipo 'int'.
2025-07-08 08:01:44,376 - INFO - [Semântico] Declarada variável 'subtracao' do tipo 'int'.
2025-07-08 08:01:44,376 - INFO - [Semântico] Declarada variável 'multiplicacao' do tipo 'int'.
2025-07-08 08:01:44,377 - INFO - [Semântico] Declarada variável 'divisao' do tipo 'int'.
2025-07-08 08:01:44,377 - INFO - [Semântico] Declarada variável 'resultado' do tipo 'int'.
2025-07-08 08:01:44,377 - INFO - [Semântico] Declarada variável 'complexo' do tipo 'int'.
2025-07-08 08:01:44,377 - INFO - [Semântico] Declarada variável 'igual' do tipo 'int'.
2025-07-08 08:01:44,377 - INFO - [Semântico] Declarada variável 'diferente' do tipo 'int'.
2025-07-08 08:01:44,377 - INFO - [Semântico] Declarada variável 'menor' do tipo 'int'.
2025-07-08 08:01:44,377 - INFO - [Semântico] Declarada variável 'maior' do tipo 'int'.
2025-07-08 08:01:44,377 - INFO - [Semântico] Declarada variável 'menorIgual' do tipo 'int'.
2025-07-08 08:01:44,378 - INFO - [Semântico] Declarada variável 'maiorIgual' do tipo 'int'.
2025-07-08 08:01:44,378 - INFO - [Semântico] Declarada variável 'condicao1' do tipo 'int'.
2025-07-08 08:01:44,378 - INFO - [Semântico] Declarada variável 'condicao2' do tipo 'int'.
2025-07-08 08:01:44,378 - INFO - [Semântico] Declarada variável 'e_logico' do tipo 'int'.
2025-07-08 08:01:44,378 - INFO - [Semântico] Declarada variável 'ou_logico' do tipo 'int'.
2025-07-08 08:01:44,378 - INFO - [Semântico] Declarada variável 'complexa' do tipo 'int'.
2025-07-08 08:01:44,378 - INFO - [Semântico] Declarada variável 'entrada_usuario' do tipo 'int'.
2025-07-08 08:01:44,378 - INFO - [Semântico] Variável 'entrada_usuario' recebeu valor via input().
2025-07-08 08:01:44,379 - INFO - [Semântico] Variável de iteração 'i' declarada automaticamente no for.
2025-07-08 08:01:44,379 - INFO - [Semântico] Variável de iteração 'j' declarada automaticamente no for.
2025-07-08 08:01:44,379 - INFO - [Semântico] Declarada variável 'inicio' do tipo 'int'.
2025-07-08 08:01:44,379 - INFO - [Semântico] Declarada variável 'fim' do tipo 'int'.
2025-07-08 08:01:44,379 - INFO - [Semântico] Variável de iteração 'k' declarada automaticamente no for.
2025-07-08 08:01:44,379 - INFO - [Semântico] Declarada variável 'quadrado' do tipo 'int'.
2025-07-08 08:01:44,379 - INFO - [Semântico] Declarada variável 'cont' do tipo 'int'.
2025-07-08 08:01:44,379 - INFO - [Semântico] Atribuição para variável 'cont'.
2025-07-08 08:01:44,379 - INFO - [Semântico] Declarada variável 'x' do tipo 'int'.
2025-07-08 08:01:44,379 - INFO - [Semântico] Declarada variável 'y' do tipo 'int'.
2025-07-08 08:01:44,380 - INFO - [Semântico] Atribuição para variável 'x'.
2025-07-08 08:01:44,380 - INFO - [Semântico] Atribuição para variável 'y'.
2025-07-08 08:01:44,380 - INFO - [Semântico] Declarada variável 'num1' do tipo 'int'.
2025-07-08 08:01:44,380 - INFO - [Semântico] Declarada variável 'num2' do tipo 'int'.
2025-07-08 08:01:44,380 - INFO - [Semântico] Declarada variável 'operacao' do tipo 'int'.
2025-07-08 08:01:44,380 - INFO - [Semântico] Declarada variável 'result' do tipo 'int'.
2025-07-08 08:01:44,380 - INFO - [Semântico] Declarada variável 'result' do tipo 'int'.
2025-07-08 08:01:44,380 - INFO - [Semântico] Declarada variável 'result' do tipo 'int'.
2025-07-08 08:01:44,381 - INFO - [Semântico] Declarada variável 'result' do tipo 'int'.
2025-07-08 08:01:44,381 - INFO - [Semântico] Declarada variável 'n' do tipo 'int'.
2025-07-08 08:01:44,381 - INFO - [Semântico] Declarada variável 'fatorial' do tipo 'int'.
2025-07-08 08:01:44,381 - INFO - [Semântico] Variável de iteração 'f' declarada automaticamente no for.
2025-07-08 08:01:44,381 - INFO - [Semântico] Atribuição para variável 'fatorial'.
2025-07-08 08:01:44,381 - INFO - [Semântico] Declarada variável 'fib1' do tipo 'int'.
2025-07-08 08:01:44,381 - INFO - [Semântico] Declarada variável 'fib2' do tipo 'int'.
2025-07-08 08:01:44,381 - INFO - [Semântico] Declarada variável 'fib_count' do tipo 'int'.
2025-07-08 08:01:44,381 - INFO - [Semântico] Declarada variável 'proximo' do tipo 'int'.
2025-07-08 08:01:44,381 - INFO - [Semântico] Atribuição para variável 'fib_count'.
2025-07-08 08:01:44,382 - INFO - [Semântico] Atribuição para variável 'fib1'.
2025-07-08 08:01:44,382 - INFO - [Semântico] Atribuição para variável 'fib2'.
2025-07-08 08:01:44,382 - INFO - [Semântico] Declarada variável 'nota' do tipo 'int'.
2025-07-08 08:01:44,382 - INFO - [Semântico] Declarada variável 'frequencia' do tipo 'int'.
2025-07-08 08:01:44,382 - INFO - Análise semântica concluída sem erros.
2025-07-08 08:01:44,383 - INFO - Iniciando geração de código TAC.
2025-07-08 08:01:44,383 - INFO - TAC: idade = 25
2025-07-08 08:01:44,384 - INFO - TAC: altura = 175
2025-07-08 08:01:44,384 - INFO - TAC: nome = "João Silva"
2025-07-08 08:01:44,384 - INFO - TAC: contador = 0
2025-07-08 08:01:44,384 - INFO - TAC: peso = 70
2025-07-08 08:01:44,384 - INFO - TAC: sobrenome = "Santos"
2025-07-08 08:01:44,384 - INFO - TAC: t1 = idade + 5
2025-07-08 08:01:44,384 - INFO - TAC: idade = t1
2025-07-08 08:01:44,385 - INFO - TAC: t2 = altura - 5
2025-07-08 08:01:44,385 - INFO - TAC: altura = t2
2025-07-08 08:01:44,385 - INFO - TAC: t3 = contador * 2
2025-07-08 08:01:44,385 - INFO - TAC: contador = t3
2025-07-08 08:01:44,385 - INFO - TAC: t4 = peso / 2
2025-07-08 08:01:44,385 - INFO - TAC: peso = t4
2025-07-08 08:01:44,386 - INFO - TAC: print "=== DEMONSTRAÇÃO LENS ==="
2025-07-08 08:01:44,386 - INFO - TAC: print nome
2025-07-08 08:01:44,386 - INFO - TAC: print idade
2025-07-08 08:01:44,386 - INFO - TAC: print "Nome completo:"
2025-07-08 08:01:44,386 - INFO - TAC: print nome
2025-07-08 08:01:44,386 - INFO - TAC: print sobrenome
2025-07-08 08:01:44,386 - INFO - TAC: print "Idade atual:"
2025-07-08 08:01:44,386 - INFO - TAC: print idade
2025-07-08 08:01:44,386 - INFO - TAC: print "Altura:"
2025-07-08 08:01:44,386 - INFO - TAC: print altura
2025-07-08 08:01:44,386 - INFO - TAC: print "Peso:"
2025-07-08 08:01:44,386 - INFO - TAC: print peso
2025-07-08 08:01:44,386 - INFO - TAC: a = 10
2025-07-08 08:01:44,386 - INFO - TAC: b = 3
2025-07-08 08:01:44,386 - INFO - TAC: t5 = a + b
2025-07-08 08:01:44,387 - INFO - TAC: soma = t5
2025-07-08 08:01:44,387 - INFO - TAC: t6 = a - b
2025-07-08 08:01:44,387 - INFO - TAC: subtracao = t6
2025-07-08 08:01:44,387 - INFO - TAC: t7 = a * b
2025-07-08 08:01:44,387 - INFO - TAC: multiplicacao = t7
2025-07-08 08:01:44,387 - INFO - TAC: t8 = a / b
2025-07-08 08:01:44,387 - INFO - TAC: divisao = t8
2025-07-08 08:01:44,387 - INFO - TAC: print "Operações com"
2025-07-08 08:01:44,387 - INFO - TAC: print a
2025-07-08 08:01:44,387 - INFO - TAC: print "e"
2025-07-08 08:01:44,387 - INFO - TAC: print b
2025-07-08 08:01:44,387 - INFO - TAC: print "Soma:"
2025-07-08 08:01:44,387 - INFO - TAC: print soma
2025-07-08 08:01:44,387 - INFO - TAC: print "Subtração:"
2025-07-08 08:01:44,387 - INFO - TAC: print subtracao
2025-07-08 08:01:44,387 - INFO - TAC: print "Multiplicação:"
2025-07-08 08:01:44,387 - INFO - TAC: print multiplicacao
2025-07-08 08:01:44,388 - INFO - TAC: print "Divisão:"
2025-07-08 08:01:44,388 - INFO - TAC: print divisao
2025-07-08 08:01:44,388 - INFO - TAC: t9 = b * 2
2025-07-08 08:01:44,388 - INFO - TAC: t10 = a + t9
2025-07-08 08:01:44,388 - INFO - TAC: t11 = t10 - 1
2025-07-08 08:01:44,388 - INFO - TAC: resultado = t11
2025-07-08 08:01:44,388 - INFO - TAC: t12 = a + b
2025-07-08 08:01:44,388 - INFO - TAC: t13 = t12 * 2
2025-07-08 08:01:44,388 - INFO - TAC: complexo = t13
2025-07-08 08:01:44,388 - INFO - TAC: print "Resultado complexo:"
2025-07-08 08:01:44,388 - INFO - TAC: print resultado
2025-07-08 08:01:44,388 - INFO - TAC: print "Com parênteses:"
2025-07-08 08:01:44,388 - INFO - TAC: print complexo
2025-07-08 08:01:44,388 - INFO - TAC: t14 = a == b
2025-07-08 08:01:44,388 - INFO - TAC: igual = t14
2025-07-08 08:01:44,388 - INFO - TAC: t15 = a != b
2025-07-08 08:01:44,388 - INFO - TAC: diferente = t15
2025-07-08 08:01:44,389 - INFO - TAC: t16 = a < b
2025-07-08 08:01:44,389 - INFO - TAC: menor = t16
2025-07-08 08:01:44,389 - INFO - TAC: t17 = a > b
2025-07-08 08:01:44,389 - INFO - TAC: maior = t17
2025-07-08 08:01:44,389 - INFO - TAC: t18 = a <= b
2025-07-08 08:01:44,389 - INFO - TAC: menorIgual = t18
2025-07-08 08:01:44,389 - INFO - TAC: t19 = a >= b
2025-07-08 08:01:44,389 - INFO - TAC: maiorIgual = t19
2025-07-08 08:01:44,389 - INFO - TAC: print "=== COMPARAÇÕES ==="
2025-07-08 08:01:44,389 - INFO - TAC: print "10 == 3:"
2025-07-08 08:01:44,389 - INFO - TAC: print igual
2025-07-08 08:01:44,389 - INFO - TAC: print "10 != 3:"
2025-07-08 08:01:44,389 - INFO - TAC: print diferente
2025-07-08 08:01:44,389 - INFO - TAC: print "10 < 3:"
2025-07-08 08:01:44,389 - INFO - TAC: print menor
2025-07-08 08:01:44,389 - INFO - TAC: print "10 > 3:"
2025-07-08 08:01:44,389 - INFO - TAC: print maior
2025-07-08 08:01:44,389 - INFO - TAC: print "10 <= 3:"
2025-07-08 08:01:44,389 - INFO - TAC: print menorIgual
2025-07-08 08:01:44,390 - INFO - TAC: print "10 >= 3:"
2025-07-08 08:01:44,390 - INFO - TAC: print maiorIgual
2025-07-08 08:01:44,390 - INFO - TAC: condicao1 = 1
2025-07-08 08:01:44,390 - INFO - TAC: condicao2 = 0
2025-07-08 08:01:44,390 - INFO - TAC: t20 = condicao1 && condicao2
2025-07-08 08:01:44,390 - INFO - TAC: e_logico = t20
2025-07-08 08:01:44,390 - INFO - TAC: t21 = condicao1 || condicao2
2025-07-08 08:01:44,390 - INFO - TAC: ou_logico = t21
2025-07-08 08:01:44,390 - INFO - TAC: print "=== OPERAÇÕES LÓGICAS ==="
2025-07-08 08:01:44,390 - INFO - TAC: print "1 && 0:"
2025-07-08 08:01:44,390 - INFO - TAC: print e_logico
2025-07-08 08:01:44,390 - INFO - TAC: print "1 || 0:"
2025-07-08 08:01:44,390 - INFO - TAC: print ou_logico
2025-07-08 08:01:44,390 - INFO - TAC: t22 = a > b
2025-07-08 08:01:44,390 - INFO - TAC: t23 = soma > 10
2025-07-08 08:01:44,390 - INFO - TAC: t24 = t22 && t23
2025-07-08 08:01:44,390 - INFO - TAC: complexa = t24
2025-07-08 08:01:44,391 - INFO - TAC: print "Expressão complexa:"
2025-07-08 08:01:44,391 - INFO - TAC: print complexa
2025-07-08 08:01:44,391 - INFO - TAC: print "Digite um número:"
2025-07-08 08:01:44,391 - INFO - TAC: read entrada_usuario
2025-07-08 08:01:44,391 - INFO - TAC: print "Você digitou:"
2025-07-08 08:01:44,391 - INFO - TAC: print entrada_usuario
2025-07-08 08:01:44,391 - INFO - TAC: print "=== ESTRUTURAS CONDICIONAIS ==="
2025-07-08 08:01:44,391 - INFO - TAC: t25 = idade >= 18
2025-07-08 08:01:44,391 - INFO - TAC: if_false t25 goto L2
2025-07-08 08:01:44,391 - INFO - TAC: print "Maior de idade"
2025-07-08 08:01:44,391 - INFO - TAC: goto L1
2025-07-08 08:01:44,391 - INFO - TAC: L2:
2025-07-08 08:01:44,391 - INFO - TAC: L1:
2025-07-08 08:01:44,391 - INFO - TAC: t26 = idade < 13
2025-07-08 08:01:44,391 - INFO - TAC: if_false t26 goto L4
2025-07-08 08:01:44,391 - INFO - TAC: print "Criança"
2025-07-08 08:01:44,391 - INFO - TAC: goto L3
2025-07-08 08:01:44,391 - INFO - TAC: L4:
2025-07-08 08:01:44,391 - INFO - TAC: t27 = idade < 18
2025-07-08 08:01:44,392 - INFO - TAC: if_false t27 goto L5
2025-07-08 08:01:44,392 - INFO - TAC: print "Adolescente"
2025-07-08 08:01:44,392 - INFO - TAC: goto L3
2025-07-08 08:01:44,392 - INFO - TAC: L5:
2025-07-08 08:01:44,392 - INFO - TAC: t28 = idade < 60
2025-07-08 08:01:44,392 - INFO - TAC: if_false t28 goto L6
2025-07-08 08:01:44,392 - INFO - TAC: print "Adulto"
2025-07-08 08:01:44,392 - INFO - TAC: goto L3
2025-07-08 08:01:44,392 - INFO - TAC: L6:
2025-07-08 08:01:44,392 - INFO - TAC: print "Idoso"
2025-07-08 08:01:44,392 - INFO - TAC: L3:
2025-07-08 08:01:44,392 - INFO - TAC: print "=== LAÇOS FOR ==="
2025-07-08 08:01:44,392 - INFO - TAC: print "Contagem de 1 a 5:"
2025-07-08 08:01:44,393 - INFO - TAC: i = 1
2025-07-08 08:01:44,393 - INFO - TAC: L7:
2025-07-08 08:01:44,393 - INFO - TAC: t29 = i <= 5
2025-07-08 08:01:44,393 - INFO - TAC: if_false t29 goto L8
2025-07-08 08:01:44,394 - INFO - TAC: print "Número:"
2025-07-08 08:01:44,394 - INFO - TAC: print i
2025-07-08 08:01:44,394 - INFO - TAC: t30 = i + 1
2025-07-08 08:01:44,394 - INFO - TAC: i = t30
2025-07-08 08:01:44,394 - INFO - TAC: goto L7
2025-07-08 08:01:44,394 - INFO - TAC: L8:
2025-07-08 08:01:44,395 - INFO - TAC: print "Contagem regressiva:"
2025-07-08 08:01:44,396 - INFO - TAC: j = 10
2025-07-08 08:01:44,396 - INFO - TAC: L9:
2025-07-08 08:01:44,396 - INFO - TAC: t31 = j >= 7
2025-07-08 08:01:44,396 - INFO - TAC: if_false t31 goto L10
2025-07-08 08:01:44,396 - INFO - TAC: print "Contagem:"
2025-07-08 08:01:44,396 - INFO - TAC: print j
2025-07-08 08:01:44,396 - INFO - TAC: t32 = j - 1
2025-07-08 08:01:44,396 - INFO - TAC: j = t32
2025-07-08 08:01:44,396 - INFO - TAC: goto L9
2025-07-08 08:01:44,396 - INFO - TAC: L10:
2025-07-08 08:01:44,396 - INFO - TAC: inicio = 0
2025-07-08 08:01:44,397 - INFO - TAC: fim = 3
2025-07-08 08:01:44,397 - INFO - TAC: print "Range dinâmico:"
2025-07-08 08:01:44,397 - INFO - TAC: k = inicio
2025-07-08 08:01:44,397 - INFO - TAC: L11:
2025-07-08 08:01:44,397 - INFO - TAC: t33 = k <= fim
2025-07-08 08:01:44,397 - INFO - TAC: if_false t33 goto L12
2025-07-08 08:01:44,398 - INFO - TAC: print "Valor de k:"
2025-07-08 08:01:44,398 - INFO - TAC: print k
2025-07-08 08:01:44,398 - INFO - TAC: t34 = k * k
2025-07-08 08:01:44,398 - INFO - TAC: quadrado = t34
2025-07-08 08:01:44,398 - INFO - TAC: print "Quadrado:"
2025-07-08 08:01:44,398 - INFO - TAC: print quadrado
2025-07-08 08:01:44,398 - INFO - TAC: t35 = k + 1
2025-07-08 08:01:44,398 - INFO - TAC: k = t35
2025-07-08 08:01:44,398 - INFO - TAC: goto L11
2025-07-08 08:01:44,398 - INFO - TAC: L12:
2025-07-08 08:01:44,399 - INFO - TAC: print "=== LAÇOS WHILE ==="
2025-07-08 08:01:44,399 - INFO - TAC: cont = 0
2025-07-08 08:01:44,399 - INFO - TAC: print "Contagem while até 3:"
2025-07-08 08:01:44,399 - INFO - TAC: L13:
2025-07-08 08:01:44,399 - INFO - TAC: t36 = cont < 3
2025-07-08 08:01:44,399 - INFO - TAC: if_false t36 goto L14
2025-07-08 08:01:44,399 - INFO - TAC: print "Contador:"
2025-07-08 08:01:44,399 - INFO - TAC: print cont
2025-07-08 08:01:44,399 - INFO - TAC: t37 = cont + 1
2025-07-08 08:01:44,399 - INFO - TAC: cont = t37
2025-07-08 08:01:44,399 - INFO - TAC: goto L13
2025-07-08 08:01:44,399 - INFO - TAC: L14:
2025-07-08 08:01:44,400 - INFO - TAC: x = 10
2025-07-08 08:01:44,400 - INFO - TAC: y = 1
2025-07-08 08:01:44,400 - INFO - TAC: print "While com condição complexa:"
2025-07-08 08:01:44,400 - INFO - TAC: L15:
2025-07-08 08:01:44,400 - INFO - TAC: t38 = x > y
2025-07-08 08:01:44,400 - INFO - TAC: t39 = y < 5
2025-07-08 08:01:44,400 - INFO - TAC: t40 = t38 && t39
2025-07-08 08:01:44,400 - INFO - TAC: if_false t40 goto L16
2025-07-08 08:01:44,400 - INFO - TAC: print "x ="
2025-07-08 08:01:44,400 - INFO - TAC: print x
2025-07-08 08:01:44,400 - INFO - TAC: print "y ="
2025-07-08 08:01:44,400 - INFO - TAC: print y
2025-07-08 08:01:44,400 - INFO - TAC: t41 = x - 2
2025-07-08 08:01:44,400 - INFO - TAC: x = t41
2025-07-08 08:01:44,400 - INFO - TAC: t42 = y + 1
2025-07-08 08:01:44,400 - INFO - TAC: y = t42
2025-07-08 08:01:44,401 - INFO - TAC: goto L15
2025-07-08 08:01:44,401 - INFO - TAC: L16:
2025-07-08 08:01:44,401 - INFO - TAC: print "=== CASOS AVANÇADOS ==="
2025-07-08 08:01:44,401 - INFO - TAC: num1 = 15
2025-07-08 08:01:44,401 - INFO - TAC: num2 = 4
2025-07-08 08:01:44,401 - INFO - TAC: operacao = 1
2025-07-08 08:01:44,401 - INFO - TAC: t43 = operacao == 1
2025-07-08 08:01:44,401 - INFO - TAC: if_false t43 goto L18
2025-07-08 08:01:44,401 - INFO - TAC: t44 = num1 + num2
2025-07-08 08:01:44,401 - INFO - TAC: result = t44
2025-07-08 08:01:44,401 - INFO - TAC: print "Soma:"
2025-07-08 08:01:44,401 - INFO - TAC: print num1
2025-07-08 08:01:44,401 - INFO - TAC: print "+"
2025-07-08 08:01:44,401 - INFO - TAC: print num2
2025-07-08 08:01:44,402 - INFO - TAC: print "="
2025-07-08 08:01:44,402 - INFO - TAC: print result
2025-07-08 08:01:44,402 - INFO - TAC: goto L17
2025-07-08 08:01:44,402 - INFO - TAC: L18:
2025-07-08 08:01:44,402 - INFO - TAC: t45 = operacao == 2
2025-07-08 08:01:44,402 - INFO - TAC: if_false t45 goto L19
2025-07-08 08:01:44,402 - INFO - TAC: t46 = num1 - num2
2025-07-08 08:01:44,402 - INFO - TAC: result = t46
2025-07-08 08:01:44,402 - INFO - TAC: print "Subtração:"
2025-07-08 08:01:44,402 - INFO - TAC: print num1
2025-07-08 08:01:44,402 - INFO - TAC: print "-"
2025-07-08 08:01:44,402 - INFO - TAC: print num2
2025-07-08 08:01:44,402 - INFO - TAC: print "="
2025-07-08 08:01:44,402 - INFO - TAC: print result
2025-07-08 08:01:44,402 - INFO - TAC: goto L17
2025-07-08 08:01:44,402 - INFO - TAC: L19:
2025-07-08 08:01:44,402 - INFO - TAC: t47 = operacao == 3
2025-07-08 08:01:44,402 - INFO - TAC: if_false t47 goto L20
2025-07-08 08:01:44,402 - INFO - TAC: t48 = num1 * num2
2025-07-08 08:01:44,402 - INFO - TAC: result = t48
2025-07-08 08:01:44,403 - INFO - TAC: print "Multiplicação:"
2025-07-08 08:01:44,403 - INFO - TAC: print num1
2025-07-08 08:01:44,403 - INFO - TAC: print "*"
2025-07-08 08:01:44,403 - INFO - TAC: print num2
2025-07-08 08:01:44,403 - INFO - TAC: print "="
2025-07-08 08:01:44,403 - INFO - TAC: print result
2025-07-08 08:01:44,403 - INFO - TAC: goto L17
2025-07-08 08:01:44,403 - INFO - TAC: L20:
2025-07-08 08:01:44,403 - INFO - TAC: t49 = operacao == 4
2025-07-08 08:01:44,403 - INFO - TAC: if_false t49 goto L21
2025-07-08 08:01:44,403 - INFO - TAC: t50 = num2 != 0
2025-07-08 08:01:44,403 - INFO - TAC: if_false t50 goto L23
2025-07-08 08:01:44,403 - INFO - TAC: t51 = num1 / num2
2025-07-08 08:01:44,403 - INFO - TAC: result = t51
2025-07-08 08:01:44,403 - INFO - TAC: print "Divisão:"
2025-07-08 08:01:44,403 - INFO - TAC: print num1
2025-07-08 08:01:44,403 - INFO - TAC: print "/"
2025-07-08 08:01:44,403 - INFO - TAC: print num2
2025-07-08 08:01:44,403 - INFO - TAC: print "="
2025-07-08 08:01:44,404 - INFO - TAC: print result
2025-07-08 08:01:44,404 - INFO - TAC: goto L22
2025-07-08 08:01:44,404 - INFO - TAC: L23:
2025-07-08 08:01:44,404 - INFO - TAC: print "Erro: Divisão por zero!"
2025-07-08 08:01:44,404 - INFO - TAC: L22:
2025-07-08 08:01:44,404 - INFO - TAC: goto L17
2025-07-08 08:01:44,404 - INFO - TAC: L21:
2025-07-08 08:01:44,404 - INFO - TAC: L17:
2025-07-08 08:01:44,404 - INFO - TAC: n = 5
2025-07-08 08:01:44,404 - INFO - TAC: fatorial = 1
2025-07-08 08:01:44,404 - INFO - TAC: print "Calculando fatorial de"
2025-07-08 08:01:44,404 - INFO - TAC: print n
2025-07-08 08:01:44,404 - INFO - TAC: f = 1
2025-07-08 08:01:44,405 - INFO - TAC: L24:
2025-07-08 08:01:44,405 - INFO - TAC: t52 = f <= n
2025-07-08 08:01:44,405 - INFO - TAC: if_false t52 goto L25
2025-07-08 08:01:44,405 - INFO - TAC: t53 = fatorial * f
2025-07-08 08:01:44,405 - INFO - TAC: fatorial = t53
2025-07-08 08:01:44,405 - INFO - TAC: print "Passo"
2025-07-08 08:01:44,405 - INFO - TAC: print f
2025-07-08 08:01:44,405 - INFO - TAC: print ":"
2025-07-08 08:01:44,406 - INFO - TAC: print fatorial
2025-07-08 08:01:44,406 - INFO - TAC: t54 = f + 1
2025-07-08 08:01:44,406 - INFO - TAC: f = t54
2025-07-08 08:01:44,406 - INFO - TAC: goto L24
2025-07-08 08:01:44,406 - INFO - TAC: L25:
2025-07-08 08:01:44,406 - INFO - TAC: print "Fatorial final:"
2025-07-08 08:01:44,406 - INFO - TAC: print fatorial
2025-07-08 08:01:44,406 - INFO - TAC: fib1 = 0
2025-07-08 08:01:44,406 - INFO - TAC: fib2 = 1
2025-07-08 08:01:44,406 - INFO - TAC: fib_count = 0
2025-07-08 08:01:44,406 - INFO - TAC: print "Sequência de Fibonacci:"
2025-07-08 08:01:44,406 - INFO - TAC: print "F(0) ="
2025-07-08 08:01:44,406 - INFO - TAC: print fib1
2025-07-08 08:01:44,406 - INFO - TAC: print "F(1) ="
2025-07-08 08:01:44,406 - INFO - TAC: print fib2
2025-07-08 08:01:44,406 - INFO - TAC: L26:
2025-07-08 08:01:44,407 - INFO - TAC: t55 = fib_count < 8
2025-07-08 08:01:44,407 - INFO - TAC: if_false t55 goto L27
2025-07-08 08:01:44,407 - INFO - TAC: t56 = fib1 + fib2
2025-07-08 08:01:44,407 - INFO - TAC: proximo = t56
2025-07-08 08:01:44,407 - INFO - TAC: t57 = fib_count + 1
2025-07-08 08:01:44,407 - INFO - TAC: fib_count = t57
2025-07-08 08:01:44,407 - INFO - TAC: print "F("
2025-07-08 08:01:44,407 - INFO - TAC: t58 = fib_count + 1
2025-07-08 08:01:44,407 - INFO - TAC: print t58
2025-07-08 08:01:44,407 - INFO - TAC: print ") ="
2025-07-08 08:01:44,407 - INFO - TAC: print proximo
2025-07-08 08:01:44,407 - INFO - TAC: fib1 = fib2
2025-07-08 08:01:44,407 - INFO - TAC: fib2 = proximo
2025-07-08 08:01:44,407 - INFO - TAC: goto L26
2025-07-08 08:01:44,407 - INFO - TAC: L27:
2025-07-08 08:01:44,407 - INFO - TAC: nota = 8
2025-07-08 08:01:44,407 - INFO - TAC: frequencia = 85
2025-07-08 08:01:44,408 - INFO - TAC: print "=== VALIDAÇÃO DE APROVAÇÃO ==="
2025-07-08 08:01:44,408 - INFO - TAC: print "Nota:"
2025-07-08 08:01:44,408 - INFO - TAC: print nota
2025-07-08 08:01:44,408 - INFO - TAC: print "Frequência:"
2025-07-08 08:01:44,408 - INFO - TAC: print frequencia
2025-07-08 08:01:44,408 - INFO - TAC: t59 = nota >= 7
2025-07-08 08:01:44,408 - INFO - TAC: t60 = frequencia >= 75
2025-07-08 08:01:44,408 - INFO - TAC: t61 = t59 && t60
2025-07-08 08:01:44,408 - INFO - TAC: if_false t61 goto L29
2025-07-08 08:01:44,408 - INFO - TAC: print "APROVADO!"
2025-07-08 08:01:44,408 - INFO - TAC: goto L28
2025-07-08 08:01:44,408 - INFO - TAC: L29:
2025-07-08 08:01:44,408 - INFO - TAC: t62 = nota >= 5
2025-07-08 08:01:44,408 - INFO - TAC: t63 = frequencia >= 75
2025-07-08 08:01:44,408 - INFO - TAC: t64 = t62 && t63
2025-07-08 08:01:44,408 - INFO - TAC: if_false t64 goto L30
2025-07-08 08:01:44,408 - INFO - TAC: print "RECUPERAÇÃO"
2025-07-08 08:01:44,408 - INFO - TAC: goto L28
2025-07-08 08:01:44,408 - INFO - TAC: L30:
2025-07-08 08:01:44,409 - INFO - TAC: print "REPROVADO!"
2025-07-08 08:01:44,409 - INFO - TAC: L28:
2025-07-08 08:01:44,409 - INFO - TAC: print "=========================="
2025-07-08 08:01:44,409 - INFO - TAC: print "Demonstração finalizada!"
2025-07-08 08:01:44,409 - INFO - TAC: print "Todas as funcionalidades foram testadas:"
2025-07-08 08:01:44,409 - INFO - TAC: print "Tipos: int, String"
2025-07-08 08:01:44,409 - INFO - TAC: print "Operadores: +, -, *, /, ==, !=, <, >, <=, >=, &&, ||"
2025-07-08 08:01:44,409 - INFO - TAC: print "Estruturas: if/elseif/else, for, while"
